2	Swift	PTF12mkp	2013-01-23 23:09:02	2013-01-23 23:13:03	127.058	65.125	2013
2	Swift	GRB 130122A	2013-01-23 23:13:06	2013-01-23 23:43:56	194.261	59.011	2013
2	Swift	CL1134	2013-01-23 23:43:57	2013-01-23 23:50:01	184.379	4.212	2013
2	Swift	Tycho SNR	2013-01-23 23:50:02	2013-01-23 23:53:58	6.3	64.155	2013
2	Swift	Tycho SNR	2013-01-23 23:54:02	2013-01-23 23:59:58	6.333	64.131	2013
2	Swift	1RXS_J000637.1+434223	2013-01-24 00:00:02	2013-01-24 00:04:57	1.645	43.735	2013
2	Swift	Tycho SNR	2013-01-24 00:05:02	2013-01-24 00:09:01	6.32	64.123	2013
2	Swift	Tycho SNR	2013-01-24 00:09:02	2013-01-24 00:19:58	6.329	64.137	2013
2	Swift	SN2005IQ-HOST	2013-01-24 00:20:02	2013-01-24 00:26:00	359.646	-18.682	2013
2	Swift	PSN J11401584+1727222	2013-01-24 00:50:02	2013-01-24 01:17:01	175.095	17.44	2013
2	Swift	PBC J1706.8-1542	2013-01-24 01:17:02	2013-01-24 01:32:00	256.724	-15.67	2013
2	Swift	SN2001IC-HOST	2013-01-24 01:32:02	2013-01-24 01:56:00	347.654	7.637	2013
